DNo,Location,Social Category,Income,dropout,upPrim_Boys_social_category,upPrim_Boys_income
12310,WOKHA,SC,High,0,81.68747425079346,18.31253170967102
12310,WOKHA,ST,High,1,0.22249582689255476,99.77750182151794
12310,WOKHA,Overall,High,1,0.27371111791580915,99.72628355026245
12311,ZUNHEBOTO,General,High,0,78.63240242004395,21.367603540420532
12311,ZUNHEBOTO,OBC,High,0,80.24546951055527,19.754528999328613
12311,ZUNHEBOTO,SC,High,1,1.414363204332858e-06,100.0
12311,ZUNHEBOTO,ST,High,1,0.03777497331611812,99.96222257614136
12311,ZUNHEBOTO,Overall,High,1,0.04248775076121092,99.95750784873962
12401,ANGUL,General,High,1,49.853771924972534,50.146228075027466
12401,ANGUL,OBC,High,1,0.08250770624727011,99.91748929023743
12401,ANGUL,SC,High,1,0.1098868204280734,99.89011287689209
12401,ANGUL,ST,High,1,0.09262568783015013,99.90737438201904
12401,ANGUL,Overall,High,1,0.14968016184866428,99.85032081604004
12402,BALASORE,General,High,1,0.17091598128899932,99.82908368110657
12402,BALASORE,OBC,High,1,0.13430690160021186,99.86568689346313
12402,BALASORE,SC,High,1,0.21434889640659094,99.78564381599426
12402,BALASORE,ST,High,1,0.033998937578871846,99.96600151062012
12402,BALASORE,Overall,High,1,0.13605199055746198,99.86395239830017
12403,BARAGARH,General,High,0,78.63240242004395,21.367603540420532
12403,BARAGARH,OBC,High,1,0.37500408943742514,99.62499737739563
12403,BARAGARH,SC,High,1,0.8948745205998421,99.10513162612915
12403,BARAGARH,ST,High,0,82.39225745201111,17.60774254798889
12403,BARAGARH,Overall,High,1,2.112376131117344,97.88762331008911
12404,BHADRAK,General,High,1,0.4231880884617567,99.57681894302368
12404,BHADRAK,OBC,High,1,0.17335122684016824,99.82665181159973
12404,BHADRAK,SC,High,1,0.09113498963415623,99.90886449813843
12404,BHADRAK,ST,High,1,0.19668915774673223,99.80331063270569
12404,BHADRAK,Overall,High,1,0.18945940537378192,99.81054067611694
12405,BOLANGIR,General,High,1,19.018051028251648,80.98194599151611
12405,BOLANGIR,OBC,High,1,0.4317150916904211,99.56828355789185
12405,BOLANGIR,SC,High,1,0.5644533317536116,99.43554401397705
12405,BOLANGIR,ST,High,1,0.5462524481117725,99.45374131202698
12405,BOLANGIR,Overall,High,1,0.49070813693106174,99.50928688049316
12406,BOUDH,General,High,1,0.5054657347500324,99.49453473091125
12406,BOUDH,OBC,High,1,0.37754708901047707,99.62245225906372
12406,BOUDH,SC,High,1,44.617536664009094,55.382466316223145
12406,BOUDH,ST,High,0,82.39225745201111,17.60774254798889
12406,BOUDH,Overall,High,1,2.4085264652967453,97.59147763252258
12407,CUTTACK,General,Middle,0,78.19423228502274,21.805769205093384
12407,CUTTACK,OBC,Middle,1,0.039919925620779395,99.96008276939392
12407,CUTTACK,SC,Middle,1,0.05351017462089658,99.94649291038513
12407,CUTTACK,ST,Middle,1,0.02117734547937289,99.9788224697113
12407,CUTTACK,Overall,Middle,1,0.09398315451107919,99.90602135658264
12408,DEOGARH,General,Middle,0,78.19423228502274,21.805769205093384
12408,DEOGARH,OBC,Middle,1,0.07184623973444104,99.92815852165222
12408,DEOGARH,SC,Middle,1,0.046356659731827676,99.95365142822266
12408,DEOGARH,ST,Middle,1,0.09663900127634406,99.90335702896118
12408,DEOGARH,Overall,Middle,1,0.06461306475102901,99.935382604599
12409,DHENKANAL,General,High,1,23.498481512069702,76.5015184879303
12409,DHENKANAL,OBC,High,1,0.07782073225826025,99.92218017578125
12409,DHENKANAL,SC,High,1,0.1609895145520568,99.83900785446167
12409,DHENKANAL,ST,High,1,0.008644893387099728,99.99135732650757
12409,DHENKANAL,Overall,High,1,0.10097596095874906,99.89902377128601
12410,GAJAPATI,General,High,1,1.5774386003613472,98.42256307601929
12410,GAJAPATI,OBC,High,1,0.05820101359859109,99.94180202484131
12410,GAJAPATI,SC,High,1,0.042603217298164964,99.95740056037903
12410,GAJAPATI,ST,High,1,0.029372237622737885,99.97062087059021
12410,GAJAPATI,Overall,High,1,0.05453405901789665,99.945467710495
12411,GANJAM,General,Middle,1,0.7117542438209057,99.2882490158081
12411,GANJAM,OBC,Middle,1,0.10588110890239477,99.89412426948547
12411,GANJAM,SC,Middle,1,0.46890187077224255,99.53109622001648
12411,GANJAM,ST,Middle,0,88.86526674032211,11.13472580909729
12411,GANJAM,Overall,Middle,1,0.1750133465975523,99.82498288154602
12412,JAGATSINGHPUR,General,Middle,1,0.11273553827777505,99.88725781440735
12412,JAGATSINGHPUR,OBC,Middle,1,0.03263508260715753,99.967360496521
12412,JAGATSINGHPUR,SC,Middle,1,0.05380630609579384,99.94619488716125
12412,JAGATSINGHPUR,ST,Middle,0,88.86526674032211,11.13472580909729
12412,JAGATSINGHPUR,Overall,Middle,1,0.047565274871885777,99.95243549346924
12413,JAJPUR,General,Middle,1,0.041413254803046584,99.95859265327454
12413,JAJPUR,OBC,Middle,1,0.08439135854132473,99.915611743927
12413,JAJPUR,SC,Middle,1,0.30687078833580017,99.69313144683838
12413,JAJPUR,ST,Middle,1,0.11532534845173359,99.88467693328857
12413,JAJPUR,Overall,Middle,1,0.06506032077595592,99.93494153022766
12414,JHARSUGUDA,General,High,1,0.3657923545688391,99.63420033454895
12414,JHARSUGUDA,OBC,High,1,0.04892822471447289,99.95107650756836
12414,JHARSUGUDA,SC,High,1,0.14407021226361394,99.8559296131134
12414,JHARSUGUDA,ST,High,1,0.08160254801623523,99.91839528083801
12414,JHARSUGUDA,Overall,High,1,0.12318204389885068,99.8768150806427
12415,KALAHANDI,General,High,1,8.277423679828644,91.722571849823
12415,KALAHANDI,OBC,High,1,0.24791262112557888,99.75208640098572
12415,KALAHANDI,SC,High,1,14.472626149654388,85.52737832069397
12415,KALAHANDI,ST,High,1,0.6117598153650761,99.3882417678833
12415,KALAHANDI,Overall,High,1,0.4332337062805891,99.56676959991455
12416,KANDHAMAL,General,High,0,78.63240242004395,21.367603540420532
12416,KANDHAMAL,OBC,High,1,0.01760765298968181,99.98239874839783
12416,KANDHAMAL,SC,High,1,0.06122972699813545,99.93877410888672
12416,KANDHAMAL,ST,High,1,0.17045235726982355,99.82954859733582
12416,KANDHAMAL,Overall,High,1,0.15593026764690876,99.8440682888031
12417,KENDRAPARA,General,Low,1,0.009487554052611813,99.99051094055176
12417,KENDRAPARA,OBC,Low,1,0.06299507222138345,99.93700385093689
12417,KENDRAPARA,SC,Low,1,0.03670635924208909,99.96329545974731
12417,KENDRAPARA,ST,Low,1,0.776792736724019,99.2232084274292
12417,KENDRAPARA,Overall,Low,1,0.038166812737472355,99.96182918548584
12418,KEONJHAR,General,Low,1,7.910341024398804,92.0896589756012
12418,KEONJHAR,OBC,Low,1,0.02100873098243028,99.97898936271667
12418,KEONJHAR,SC,Low,1,0.04553287290036678,99.95446801185608
12418,KEONJHAR,ST,Low,1,0.014970015035942197,99.98502731323242
12418,KEONJHAR,Overall,Low,1,0.038318015867844224,99.96167421340942
12419,KHURDHA,General,Low,1,0.04466641403269023,99.95532631874084
12419,KHURDHA,OBC,Low,1,0.1978222280740738,99.80218410491943
12419,KHURDHA,SC,Low,1,0.029011050355620682,99.97099041938782
12419,KHURDHA,ST,Low,1,17.670458555221558,82.32954144477844
12419,KHURDHA,Overall,Low,1,0.04753189568873495,99.9524712562561
12420,KORAPUT,General,High,0,78.63240242004395,21.367603540420532
12420,KORAPUT,OBC,High,1,0.1506672939285636,99.84933137893677
12420,KORAPUT,SC,High,1,0.047150146565400064,99.95285272598267
12420,KORAPUT,ST,High,1,0.05656098364852369,99.94344115257263
12420,KORAPUT,Overall,High,1,0.13631728943437338,99.8636782169342
12421,MALKANGIRI,General,High,0,78.63240242004395,21.367603540420532
12421,MALKANGIRI,OBC,High,1,0.04490503633860499,99.95508790016174
12421,MALKANGIRI,SC,High,1,0.04438420583028346,99.95561242103577
12421,MALKANGIRI,ST,High,1,0.0632098934147507,99.9367892742157
12421,MALKANGIRI,Overall,High,1,0.12104057241231203,99.87896084785461
12422,MAYURBHANJ,General,High,1,0.14093825593590736,99.85906481742859
12422,MAYURBHANJ,OBC,High,1,0.07368659134954214,99.92631077766418
12422,MAYURBHANJ,SC,High,1,0.08013277547433972,99.91987347602844
12422,MAYURBHANJ,ST,High,1,0.045819804654456675,99.95418787002563
12422,MAYURBHANJ,Overall,High,1,0.07581793470308185,99.9241828918457
12423,NABARANGPUR,General,High,0,78.63240242004395,21.367603540420532
12423,NABARANGPUR,OBC,High,1,0.10630220640450716,99.89369511604309
12423,NABARANGPUR,SC,High,1,0.1423959620296955,99.85760450363159
12423,NABARANGPUR,ST,High,1,0.07607188890688121,99.92393255233765
12423,NABARANGPUR,Overall,High,1,0.14794073067605495,99.852055311203
12424,NAYAGARH,General,High,0,78.63240242004395,21.367603540420532
12424,NAYAGARH,OBC,High,1,0.11117556132376194,99.88883137702942
12424,NAYAGARH,SC,High,1,0.7230590563267469,99.27694797515869
12424,NAYAGARH,ST,High,1,0.05767467082478106,99.94232654571533
12424,NAYAGARH,Overall,High,1,0.2056049183011055,99.79439377784729
12425,NUAPADA,General,High,1,0.7285634987056255,99.27143454551697
12425,NUAPADA,OBC,High,1,0.2294544130563736,99.77055191993713
12425,NUAPADA,SC,High,1,12.334311753511429,87.66568899154663
12425,NUAPADA,ST,High,1,0.13704050797969103,99.86295700073242
12425,NUAPADA,Overall,High,1,0.2884732559323311,99.71152544021606
12426,PURI,General,High,0,78.63240242004395,21.367603540420532
12426,PURI,OBC,High,1,0.053000717889517546,99.9470055103302
12426,PURI,SC,High,1,0.1500865095295012,99.84991550445557
12426,PURI,ST,High,0,82.39225745201111,17.60774254798889
12426,PURI,Overall,High,1,0.1887229853309691,99.81127977371216
12427,RAYAGADA,General,High,0,78.63240242004395,21.367603540420532
12427,RAYAGADA,OBC,High,1,0.17676061252132058,99.82324242591858
12427,RAYAGADA,SC,High,1,0.13457341119647026,99.86542463302612
12427,RAYAGADA,ST,High,1,0.08451673202216625,99.9154806137085
12427,RAYAGADA,Overall,High,1,0.15961813041940331,99.84038472175598
12428,SAMBALPUR,General,High,1,0.18802983686327934,99.81196522712708
12428,SAMBALPUR,OBC,High,1,0.5815111566334963,99.41849112510681
12428,SAMBALPUR,SC,High,1,0.2675982192158699,99.7323989868164
12428,SAMBALPUR,ST,High,1,0.11725990334525704,99.88273978233337
12428,SAMBALPUR,Overall,High,1,0.22096172906458378,99.77903366088867
12429,SONEPUR,General,High,1,0.356664159335196,99.64333772659302
12429,SONEPUR,OBC,High,1,0.16672828933224082,99.8332679271698
12429,SONEPUR,SC,High,1,0.292082829400897,99.70792531967163
12429,SONEPUR,ST,High,1,9.258733689785004,90.74126482009888
12429,SONEPUR,Overall,High,1,0.25469723623245955,99.74530339241028
12430,SUNDERGARH,General,High,1,0.43909959495067596,99.56089854240417
12430,SUNDERGARH,OBC,High,1,0.11809893185272813,99.88189339637756
12430,SUNDERGARH,SC,High,1,0.06016460829414427,99.93983507156372
12430,SUNDERGARH,ST,High,1,0.07622034754604101,99.92377758026123
12430,SUNDERGARH,Overall,High,1,0.13872866984456778,99.8612642288208
12501,KARAIKAL,General,High,1,0.000584768758926657,99.9994158744812
12501,KARAIKAL,OBC,High,1,28.966599702835083,71.03340029716492
12501,KARAIKAL,SC,High,1,1.6187433153390884,98.38125705718994
12501,KARAIKAL,ST,High,1,1.324880471997858e-06,100.0
12501,KARAIKAL,Overall,High,1,0.42979735881090164,99.57019686698914
12502,MAHE,General,High,1,1.6037007793784142,98.39629530906677
12502,MAHE,OBC,High,0,66.37863218784332,33.62136483192444
12502,MAHE,SC,High,0,81.68747425079346,18.31253170967102
12502,MAHE,ST,High,0,82.39225745201111,17.60774254798889
12502,MAHE,Overall,High,1,43.89772415161133,56.10228180885315
12503,PONDICHERRY,General,High,0,78.63240242004395,21.367603540420532
12503,PONDICHERRY,OBC,High,1,0.10026490781456232,99.89973902702332
12503,PONDICHERRY,SC,High,1,0.2670781221240759,99.73292350769043
12503,PONDICHERRY,ST,High,0,82.39225745201111,17.60774254798889
12503,PONDICHERRY,Overall,High,1,3.026972897350788,96.97302579879761
12504,YANAM,General,High,1,44.42391395568848,55.57608604431152
12504,YANAM,OBC,High,1,47.71115481853485,52.28884220123291
12504,YANAM,SC,High,1,0.32128996681421995,99.67870712280273
12504,YANAM,ST,High,0,82.39225745201111,17.60774254798889
12504,YANAM,Overall,High,1,11.671826988458633,88.32817673683167
12601,AMRITSAR,General,High,1,0.21632686257362366,99.78367686271667
12601,AMRITSAR,OBC,High,1,0.09775628568604589,99.90224838256836
12601,AMRITSAR,SC,High,1,0.2787587232887745,99.72124695777893
12601,AMRITSAR,ST,High,1,0.0004088760306331096,99.99959468841553
12601,AMRITSAR,Overall,High,1,0.18798940582200885,99.8120129108429
12602,BARNALA,General,High,1,0.1263695303350687,99.8736321926117
12602,BARNALA,OBC,High,1,0.2790522063151002,99.72094893455505
12602,BARNALA,SC,High,1,0.33079986460506916,99.66919422149658
12602,BARNALA,ST,High,0,82.39225745201111,17.60774254798889
12602,BARNALA,Overall,High,1,0.1756027340888977,99.82439279556274
12603,BATHINDA,General,High,1,0.10687047615647316,99.89312291145325
12603,BATHINDA,OBC,High,1,1.4983941800892353,98.50161075592041
12603,BATHINDA,SC,High,1,0.29436424374580383,99.70563650131226
12603,BATHINDA,ST,High,1,0.00024097400910250144,99.9997615814209
12603,BATHINDA,Overall,High,1,0.1618094276636839,99.83818531036377
12604,FARIDKOT,General,High,1,0.11025549611076713,99.88974332809448
12604,FARIDKOT,OBC,High,1,3.4002356231212616,96.59976959228516
12604,FARIDKOT,SC,High,1,2.4378422647714615,97.56215810775757
12604,FARIDKOT,ST,High,1,0.0001013355586110265,99.9998927116394
12604,FARIDKOT,Overall,High,1,0.2226891228929162,99.77731108665466
12605,FATEHGARHSAHIB,General,High,1,0.06362967542372644,99.93637204170227
12605,FATEHGARHSAHIB,OBC,High,0,60.5522483587265,39.44775462150574
12605,FATEHGARHSAHIB,SC,High,1,3.3771034330129623,96.62290215492249
12605,FATEHGARHSAHIB,ST,High,0,82.39225745201111,17.60774254798889
12605,FATEHGARHSAHIB,Overall,High,1,0.16086662653833628,99.8391330242157
12606,FAZILKA,General,High,1,0.01587002188898623,99.98413324356079
12606,FAZILKA,OBC,High,1,0.13615128118544817,99.86384510993958
12606,FAZILKA,SC,High,1,0.3295160364359617,99.67048764228821
12606,FAZILKA,ST,High,0,82.39225745201111,17.60774254798889
12606,FAZILKA,Overall,High,1,0.10560539085417986,99.89439845085144
12607,FIROZPUR,General,High,1,0.0693292822688818,99.93066787719727
12607,FIROZPUR,OBC,High,1,0.2743530320003629,99.72564578056335
12607,FIROZPUR,SC,High,1,0.503179058432579,99.49682354927063
12607,FIROZPUR,ST,High,1,0.03163187066093087,99.96837377548218
12607,FIROZPUR,Overall,High,1,0.1682372996583581,99.83175992965698
12608,GURDASPUR,General,High,1,0.10119467042386532,99.89880919456482
12608,GURDASPUR,OBC,High,1,2.261637896299362,97.73836135864258
12608,GURDASPUR,SC,High,1,0.6781158968806267,99.32188391685486
12608,GURDASPUR,ST,High,0,82.39225745201111,17.60774254798889
12608,GURDASPUR,Overall,High,1,0.1973673701286316,99.80263113975525
12609,HOSHIARPUR,General,High,1,0.09397039539180696,99.9060332775116
12609,HOSHIARPUR,OBC,High,1,35.549166798591614,64.45083618164062
12609,HOSHIARPUR,SC,High,1,1.1709585785865784,98.82904291152954
12609,HOSHIARPUR,ST,High,0,82.39225745201111,17.60774254798889
12609,HOSHIARPUR,Overall,High,1,0.23018179927021265,99.76981282234192
12610,JALANDHAR,General,High,1,0.07180547690950334,99.92819428443909
12610,JALANDHAR,OBC,High,1,18.98920387029648,81.0107946395874
12610,JALANDHAR,SC,High,1,0.5737036932259798,99.42629933357239
12610,JALANDHAR,ST,High,0,82.39225745201111,17.60774254798889
12610,JALANDHAR,Overall,High,1,0.1568442676216364,99.84315037727356
12611,KAPURTHALA,General,High,1,0.0956333999056369,99.90436434745789
12611,KAPURTHALA,OBC,High,0,80.24546951055527,19.754528999328613
12611,KAPURTHALA,SC,High,1,0.24804070126265287,99.75195527076721
12611,KAPURTHALA,ST,High,1,22.995012998580933,77.00498104095459
12611,KAPURTHALA,Overall,High,1,0.19280913984403014,99.80719089508057
12612,LUDHIANA,General,High,1,0.06987209781073034,99.93013143539429
12612,LUDHIANA,OBC,High,1,0.4940441809594631,99.5059609413147
12612,LUDHIANA,SC,High,1,0.7002293132245541,99.29976463317871
12612,LUDHIANA,ST,High,1,2.2045833603101528e-06,100.0
12612,LUDHIANA,Overall,High,1,0.10316416155546904,99.89683628082275
12613,MALERKOTLA,General,High,0,78.63240242004395,21.367603540420532
12613,MALERKOTLA,OBC,High,0,80.24546951055527,19.754528999328613
12613,MALERKOTLA,SC,High,0,81.68747425079346,18.31253170967102
12613,MALERKOTLA,ST,High,0,82.39225745201111,17.60774254798889
12613,MALERKOTLA,Overall,High,0,71.34977579116821,28.650224208831787
12614,MANSA,General,High,1,0.09055384434759617,99.90944862365723
12614,MANSA,OBC,High,1,1.334562711417675,98.66544604301453
12614,MANSA,SC,High,1,0.46215858310461044,99.53783750534058
12614,MANSA,ST,High,0,82.39225745201111,17.60774254798889
12614,MANSA,Overall,High,1,0.1685653580352664,99.8314380645752
12615,MOGA,General,High,1,0.15749032609164715,99.84251260757446
12615,MOGA,OBC,High,1,0.22723209112882614,99.77276921272278
12615,MOGA,SC,High,1,10.010568797588348,89.98943567276001
12615,MOGA,ST,High,0,82.39225745201111,17.60774254798889
12615,MOGA,Overall,High,1,0.26895978953689337,99.73104000091553
12616,MOHALI,General,High,1,0.043333767098374665,99.95666146278381
12616,MOHALI,OBC,High,1,0.26026428677141666,99.73973035812378
12616,MOHALI,SC,High,1,1.6187433153390884,98.38125705718994
12616,MOHALI,ST,High,1,0.000722781578588183,99.99927282333374
12616,MOHALI,Overall,High,1,0.08228692458942533,99.91771578788757
12617,MUKTSAR,General,High,1,0.07480636122636497,99.92519021034241
12617,MUKTSAR,OBC,High,1,0.2594222081825137,99.74057078361511
12617,MUKTSAR,SC,High,1,0.39217094890773296,99.60783123970032
12617,MUKTSAR,ST,High,0,82.39225745201111,17.60774254798889
12617,MUKTSAR,Overall,High,1,0.16758316196501255,99.83242154121399
12618,NAWANSHAHR,General,High,1,0.05276725278235972,99.94723200798035
12618,NAWANSHAHR,OBC,High,1,0.2755204448476434,99.72448348999023
12618,NAWANSHAHR,SC,High,1,0.9815928526222706,99.01841282844543
12618,NAWANSHAHR,ST,High,0,82.39225745201111,17.60774254798889
12618,NAWANSHAHR,Overall,High,1,0.17975501250475645,99.82024431228638
12619,PATHANKOT,General,High,1,0.03721880784723908,99.96278285980225
12619,PATHANKOT,OBC,High,0,80.24546951055527,19.754528999328613
12619,PATHANKOT,SC,High,1,29.514718055725098,70.48527598381042
12619,PATHANKOT,ST,High,0,82.39225745201111,17.60774254798889
12619,PATHANKOT,Overall,High,1,0.16118031926453114,99.83881711959839
12620,PATIALA,General,High,1,0.06227953708730638,99.9377191066742
12620,PATIALA,OBC,High,0,80.24546951055527,19.754528999328613
12620,PATIALA,SC,High,1,45.864489674568176,54.13551926612854
12620,PATIALA,ST,High,0,82.39225745201111,17.60774254798889
12620,PATIALA,Overall,High,1,0.18835589289665222,99.81164932250977
12621,RUPNAGAR,General,High,1,0.03510361129883677,99.9648928642273
12621,RUPNAGAR,OBC,High,0,80.24546951055527,19.754528999328613
12621,RUPNAGAR,SC,High,0,53.400278091430664,46.599721908569336
12621,RUPNAGAR,ST,High,0,82.39225745201111,17.60774254798889
12621,RUPNAGAR,Overall,High,1,0.2044073771685362,99.79559183120728
12622,SANGRUR,General,High,1,0.003028738865396008,99.99697208404541
12622,SANGRUR,OBC,High,1,7.28243719549937e-05,99.99992847442627
12622,SANGRUR,SC,High,1,0.0164783006766811,99.98351335525513
12622,SANGRUR,ST,High,1,0.0008853749022819102,99.99911785125732
12622,SANGRUR,Overall,High,1,0.002194649823650252,99.99780654907227
12623,TARANTARAN,General,High,1,0.204849848523736,99.79515671730042
12623,TARANTARAN,OBC,High,0,60.5522483587265,39.44775462150574
12623,TARANTARAN,SC,High,1,0.6051562260836363,99.39484596252441
12623,TARANTARAN,ST,High,1,1.550962830387803e-08,100.0
12623,TARANTARAN,Overall,High,1,0.27371111791580915,99.72628355026245
12701,AJMER,General,High,1,3.090241178870201,96.90976142883301
12701,AJMER,OBC,High,1,1.334562711417675,98.66544604301453
12701,AJMER,SC,High,1,0.9955886751413345,99.0044116973877
12701,AJMER,ST,High,1,0.17619049176573753,99.82380867004395
12701,AJMER,Overall,High,1,0.8507924154400826,99.14920926094055
12702,ALWAR,General,High,1,0.49763023853302,99.50237274169922
12702,ALWAR,OBC,High,1,0.28992071747779846,99.71007704734802
12702,ALWAR,SC,High,1,3.488333523273468,96.51166796684265
12702,ALWAR,ST,High,1,8.318053930997849,91.68193936347961
