DNo,Location,Social Category,Income,dropout,snr_Boys_social_category,snr_Boys_income
12806,SORENG,OBC,High,0,82.90987014770508,17.0901358127594
12806,SORENG,SC,High,0,82.38890618085861,17.61109232902527
12806,SORENG,ST,High,0,91.2901520729065,8.709847927093506
12806,SORENG,Overall,High,0,72.41910398006439,27.580899000167847
12901,ARIYALUR,General,High,1,0.6225653924047947,99.37742948532104
12901,ARIYALUR,OBC,High,1,1.0347549803555012,98.96524548530579
12901,ARIYALUR,SC,High,1,0.22676866501569748,99.77322816848755
12901,ARIYALUR,ST,High,1,0.11831761803478003,99.88168478012085
12901,ARIYALUR,Overall,High,1,0.3280431032180786,99.67195391654968
12902,CHENGALPATTU,General,High,1,3.012554347515106,96.98744416236877
12902,CHENGALPATTU,OBC,High,1,0.8627269417047501,99.13727045059204
12902,CHENGALPATTU,SC,High,1,0.3191398223862052,99.68085885047913
12902,CHENGALPATTU,ST,High,1,0.01826323423301801,99.9817430973053
12902,CHENGALPATTU,Overall,High,1,0.35129485186189413,99.6487021446228
12903,CHENNAI,General,High,1,1.7593605443835258,98.24063777923584
12903,CHENNAI,OBC,High,1,5.42408712208271,94.5759117603302
12903,CHENNAI,SC,High,1,0.9631924331188202,99.0368127822876
12903,CHENNAI,ST,High,1,8.392886817455292,91.60711169242859
12903,CHENNAI,Overall,High,1,1.7396550625562668,98.2603371143341
12904,COIMBATORE,General,Low,1,3.2861068844795227,96.71388864517212
12904,COIMBATORE,OBC,Low,1,0.20438078790903091,99.79561567306519
12904,COIMBATORE,SC,Low,1,0.030807039001956582,99.96919631958008
12904,COIMBATORE,ST,Low,1,0.014209692017175257,99.98579025268555
12904,COIMBATORE,Overall,Low,1,0.09559354512020946,99.90440011024475
12905,CUDDALORE,General,High,1,0.32543253619223833,99.67457056045532
12905,CUDDALORE,OBC,High,1,0.6412371061742306,99.35876131057739
12905,CUDDALORE,SC,High,1,0.42783371172845364,99.5721697807312
12905,CUDDALORE,ST,High,1,0.029754539718851447,99.97023940086365
12905,CUDDALORE,Overall,High,1,0.29535493813455105,99.7046411037445
12906,DHARMAPURI,General,High,0,80.18529266119003,19.814705848693848
12906,DHARMAPURI,OBC,High,1,14.579156041145325,85.42084693908691
12906,DHARMAPURI,SC,High,1,20.049190521240234,79.95081543922424
12906,DHARMAPURI,ST,High,1,3.8365963846445084,96.16340398788452
12906,DHARMAPURI,Overall,High,1,8.883727341890335,91.11627340316772
12907,DINDIGUL,General,High,1,15.293200314044952,84.70680713653564
12907,DINDIGUL,OBC,High,1,0.8139012381434441,99.18609857559204
12907,DINDIGUL,SC,High,1,0.2727382117882371,99.72725510597229
12907,DINDIGUL,ST,High,1,0.004885294038103893,99.99511241912842
12907,DINDIGUL,Overall,High,1,0.39651435799896717,99.60349202156067
12908,ERODE,General,High,1,6.658441573381424,93.34155917167664
12908,ERODE,OBC,High,1,1.4865498058497906,98.51344227790833
12908,ERODE,SC,High,1,0.5401435308158398,99.45985078811646
12908,ERODE,ST,High,1,0.2550841774791479,99.74491000175476
12908,ERODE,Overall,High,1,0.6654961965978146,99.33450222015381
12909,KALLAKURICHI,General,High,1,0.3006183076649904,99.69937801361084
12909,KALLAKURICHI,OBC,High,1,14.312271773815155,85.68772673606873
12909,KALLAKURICHI,SC,High,1,14.26403820514679,85.73596477508545
12909,KALLAKURICHI,ST,High,1,2.267826162278652,97.73218035697937
12909,KALLAKURICHI,Overall,High,1,7.357213646173477,92.64279007911682
12910,KANCHEEPURAM,General,High,0,80.18529266119003,19.814705848693848
12910,KANCHEEPURAM,OBC,High,1,2.6504311710596085,97.34956622123718
12910,KANCHEEPURAM,SC,High,1,0.24222384672611952,99.75777268409729
12910,KANCHEEPURAM,ST,High,1,0.007123917021090165,99.99287128448486
12910,KANCHEEPURAM,Overall,High,1,0.9681593626737595,99.03184175491333
12911,KANNIYAKUMARI,General,High,1,5.6044213473796844,94.39557194709778
12911,KANNIYAKUMARI,OBC,High,1,13.919582962989807,86.08041405677795
12911,KANNIYAKUMARI,SC,High,1,4.051113873720169,95.94888687133789
12911,KANNIYAKUMARI,ST,High,1,0.053021585335955024,99.94698166847229
12911,KANNIYAKUMARI,Overall,High,1,6.521417200565338,93.4785783290863
12912,KARUR,General,High,1,14.742045104503632,85.25795936584473
12912,KARUR,OBC,High,1,3.4434784203767776,96.55651450157166
12912,KARUR,SC,High,1,0.6551766768097878,99.34481978416443
12912,KARUR,ST,High,1,0.1266572973690927,99.87334609031677
12912,KARUR,Overall,High,1,1.4833871275186539,98.51661324501038
12913,KRISHNAGIRI,General,High,1,0.19213504856452346,99.807870388031
12913,KRISHNAGIRI,OBC,High,1,0.807463563978672,99.19254183769226
12913,KRISHNAGIRI,SC,High,1,0.3391259117051959,99.66087341308594
12913,KRISHNAGIRI,ST,High,1,0.201439019292593,99.79856014251709
12913,KRISHNAGIRI,Overall,High,1,0.3280431032180786,99.67195391654968
12914,MADURAI,General,High,1,7.585740834474564,92.4142599105835
12914,MADURAI,OBC,High,1,2.263086661696434,97.73691296577454
12914,MADURAI,SC,High,1,0.3498728619888425,99.65012073516846
12914,MADURAI,ST,High,1,0.8196813985705376,99.1803228855133
12914,MADURAI,Overall,High,1,1.1364440433681011,98.86355400085449
12915,NAGAPATTINAM,General,High,0,80.18529266119003,19.814705848693848
12915,NAGAPATTINAM,OBC,High,1,0.1358900568448007,99.86410737037659
12915,NAGAPATTINAM,SC,High,1,0.10573177132755518,99.89426732063293
12915,NAGAPATTINAM,ST,High,1,0.023237666755449027,99.97676014900208
12915,NAGAPATTINAM,Overall,High,1,0.09657099144533277,99.90342855453491
12916,NAMAKKAL,General,High,0,80.18529266119003,19.814705848693848
12916,NAMAKKAL,OBC,High,1,27.941182255744934,72.0588207244873
12916,NAMAKKAL,SC,High,1,9.014920145273209,90.98508358001709
12916,NAMAKKAL,ST,High,1,7.675375789403915,92.32462644577026
12916,NAMAKKAL,Overall,High,1,13.30314576625824,86.69685125350952
12917,PERAMBALUR,General,High,1,33.97469222545624,66.025310754776
12917,PERAMBALUR,OBC,High,1,17.792777717113495,82.20722079277039
12917,PERAMBALUR,SC,High,1,26.57867968082428,73.42131733894348
12917,PERAMBALUR,ST,High,1,0.044927585986442864,99.95507597923279
12917,PERAMBALUR,Overall,High,1,11.87848076224327,88.12151551246643
12918,PUDUKKOTTAI,General,High,1,2.1513717249035835,97.84862995147705
12918,PUDUKKOTTAI,OBC,High,1,0.24277546908706427,99.75722432136536
12918,PUDUKKOTTAI,SC,High,1,0.3498728619888425,99.65012073516846
12918,PUDUKKOTTAI,ST,High,1,0.0001018239004224597,99.9998927116394
12918,PUDUKKOTTAI,Overall,High,1,0.24363086558878422,99.75637197494507
12919,RAMANATHAPURAM,General,High,1,32.536858320236206,67.4631416797638
12919,RAMANATHAPURAM,OBC,High,1,0.5050153471529484,99.49498176574707
12919,RAMANATHAPURAM,SC,High,1,2.1384431049227715,97.86156415939331
12919,RAMANATHAPURAM,ST,High,0,91.2901520729065,8.709847927093506
12919,RAMANATHAPURAM,Overall,High,1,0.5977892316877842,99.40220713615417
12920,RANIPET,General,High,1,0.12120071332901716,99.8788058757782
12920,RANIPET,OBC,High,1,1.951783150434494,98.04821014404297
12920,RANIPET,SC,High,1,0.3930533304810524,99.60694313049316
12920,RANIPET,ST,High,1,0.0985616585239768,99.90143775939941
12920,RANIPET,Overall,High,1,0.5545135121792555,99.44549202919006
12921,SALEM,General,High,1,5.957179516553879,94.04281973838806
12921,SALEM,OBC,High,1,0.9197455830872059,99.0802526473999
12921,SALEM,SC,High,1,0.943884439766407,99.05611872673035
12921,SALEM,ST,High,1,1.1105630546808243,98.88943433761597
12921,SALEM,Overall,High,1,0.49271867610514164,99.50727820396423
12922,SIVAGANGAI,General,High,1,0.7737255189567804,99.22627210617065
12922,SIVAGANGAI,OBC,High,1,0.11193276150152087,99.8880684375763
12922,SIVAGANGAI,SC,High,1,0.1067717676050961,99.89323019981384
12922,SIVAGANGAI,ST,High,1,0.003436159386183135,99.99656677246094
12922,SIVAGANGAI,Overall,High,1,0.09991985280066729,99.90008473396301
12923,TENKASI,General,High,1,0.4417440388351679,99.55825209617615
12923,TENKASI,OBC,High,1,0.24743101093918085,99.75256323814392
12923,TENKASI,SC,High,1,0.1078221364878118,99.89217519760132
12923,TENKASI,ST,High,1,0.012172364222351462,99.98782873153687
12923,TENKASI,Overall,High,1,0.141701044049114,99.85829591751099
12924,THANJAVUR,General,High,1,0.6553611252456903,99.3446409702301
12924,THANJAVUR,OBC,High,1,0.533970445394516,99.46603178977966
12924,THANJAVUR,SC,High,1,0.15795317012816668,99.84204769134521
12924,THANJAVUR,ST,High,1,0.02066625456791371,99.97933506965637
12924,THANJAVUR,Overall,High,1,0.22848243825137615,99.77152347564697
12926,THENI,General,High,1,1.599038764834404,98.40096235275269
12926,THENI,OBC,High,1,2.9747463762760162,97.0252513885498
12926,THENI,SC,High,1,0.12734192423522472,99.87265467643738
12926,THENI,ST,High,1,0.1203495659865439,99.87964630126953
12926,THENI,Overall,High,1,0.47832150012254715,99.52168464660645
12925,THENILGIRIS,General,High,1,0.058329320745542645,99.9416708946228
12925,THENILGIRIS,OBC,High,1,0.264082383364439,99.73592162132263
12925,THENILGIRIS,SC,High,1,0.2891364973038435,99.71086382865906
12925,THENILGIRIS,ST,High,1,0.09084205375984311,99.9091625213623
12925,THENILGIRIS,Overall,High,1,0.12155472068116069,99.87844824790955
12927,THOOTHUKKUDI,General,High,1,0.32132924534380436,99.67867136001587
12927,THOOTHUKKUDI,OBC,High,1,0.16539414646103978,99.83460903167725
12927,THOOTHUKKUDI,SC,High,1,0.17476801294833422,99.82523322105408
12927,THOOTHUKKUDI,ST,High,1,0.008216177229769528,99.99178647994995
12927,THOOTHUKKUDI,Overall,High,1,0.12001101858913898,99.87999200820923
12928,TIRUCHIRAPPALLI,General,High,0,66.49151146411896,33.508485555648804
12928,TIRUCHIRAPPALLI,OBC,High,1,1.501140557229519,98.49885702133179
12928,TIRUCHIRAPPALLI,SC,High,1,0.12775795767083764,99.87223744392395
12928,TIRUCHIRAPPALLI,ST,High,1,30.937939882278442,69.06206011772156
12928,TIRUCHIRAPPALLI,Overall,High,1,0.6375446449965239,99.36245679855347
12929,TIRUNELVELI,General,High,1,0.2015105215832591,99.79848861694336
12929,TIRUNELVELI,OBC,High,1,0.2556215040385723,99.74437952041626
12929,TIRUNELVELI,SC,High,1,0.05486418376676738,99.94513392448425
12929,TIRUNELVELI,ST,High,1,0.03464324108790606,99.96535778045654
12929,TIRUNELVELI,Overall,High,1,0.10250752093270421,99.89749193191528
12930,TIRUPATTUR,General,High,1,0.2524688607081771,99.74753260612488
12930,TIRUPATTUR,OBC,High,1,0.4146009683609009,99.58540201187134
12930,TIRUPATTUR,SC,High,1,0.1974416896700859,99.802565574646
12930,TIRUPATTUR,ST,High,1,0.18555191345512867,99.81445074081421
12930,TIRUPATTUR,Overall,High,1,0.20532275084406137,99.79467988014221
12931,TIRUPPUR,General,High,1,0.6193771027028561,99.380624294281
12931,TIRUPPUR,OBC,High,1,0.1856204471550882,99.81437921524048
12931,TIRUPPUR,SC,High,1,0.08250743267126381,99.91748929023743
12931,TIRUPPUR,ST,High,1,0.06555107538588345,99.9344527721405
12931,TIRUPPUR,Overall,High,1,0.11258127633482218,99.88741278648376
12932,TIRUVALLUR,General,High,1,0.09888836648315191,99.90110397338867
12932,TIRUVALLUR,OBC,High,1,0.11678604641929269,99.88321661949158
12932,TIRUVALLUR,SC,High,1,0.07907995022833347,99.92092251777649
12932,TIRUVALLUR,ST,High,1,0.005616509588435292,99.99438524246216
12932,TIRUVALLUR,Overall,High,1,0.06305868737399578,99.93694424629211
12933,TIRUVANNAMALAI,General,High,1,0.17859786748886108,99.82140064239502
12933,TIRUVANNAMALAI,OBC,High,1,2.7933480218052864,97.20664620399475
12933,TIRUVANNAMALAI,SC,High,1,1.4911574311554432,98.50884079933167
12933,TIRUVANNAMALAI,ST,High,1,0.168302352540195,99.8317003250122
12933,TIRUVANNAMALAI,Overall,High,1,0.9997153654694557,99.00028705596924
12934,TIRUVARUR,General,High,1,0.07287414046004415,99.92712140083313
12934,TIRUVARUR,OBC,High,1,0.38502339739352465,99.61497783660889
12934,TIRUVARUR,SC,High,1,1.0234951972961426,98.97650480270386
12934,TIRUVARUR,ST,High,1,0.0007646909580216743,99.99923706054688
12934,TIRUVARUR,Overall,High,1,0.24938450660556555,99.75062012672424
12935,VELLORE,General,High,1,37.44305372238159,62.55694627761841
12935,VELLORE,OBC,High,1,0.5782202817499638,99.42177534103394
12935,VELLORE,SC,High,1,0.11067368322983384,99.88933205604553
12935,VELLORE,ST,High,1,0.06662935484200716,99.93336796760559
12935,VELLORE,Overall,High,1,0.20969153847545385,99.79031085968018
12936,VILLUPURAM,General,High,1,0.2893868135288358,99.710613489151
12936,VILLUPURAM,OBC,High,1,4.89610992372036,95.10388970375061
12936,VILLUPURAM,SC,High,1,2.585340663790703,97.41465449333191
12936,VILLUPURAM,ST,High,1,0.047919421922415495,99.95207786560059
12936,VILLUPURAM,Overall,High,1,1.8539326265454292,98.14606308937073
12937,VIRUDHUNAGAR,General,High,1,1.2728136032819748,98.72718453407288
12937,VIRUDHUNAGAR,OBC,High,1,0.43406253680586815,99.56592917442322
12937,VIRUDHUNAGAR,SC,High,1,0.13199716340750456,99.8680055141449
12937,VIRUDHUNAGAR,ST,High,1,0.001985613380384166,99.9980092048645
12937,VIRUDHUNAGAR,Overall,High,1,0.20749568939208984,99.79250431060791
13001,ADILABAD,General,High,1,0.005590891305473633,99.99440908432007
13001,ADILABAD,OBC,High,1,8.528128266334534,91.47186875343323
13001,ADILABAD,SC,High,1,0.28048346284776926,99.71951246261597
13001,ADILABAD,ST,High,1,9.63050052523613,90.36950469017029
13001,ADILABAD,Overall,High,1,0.31861751340329647,99.68138337135315
13002,BHADRADRIKOTHAGUDEM,General,High,1,0.0002364068905080785,99.9997615814209
13002,BHADRADRIKOTHAGUDEM,OBC,High,1,0.001780571801646147,99.9982237815857
13002,BHADRADRIKOTHAGUDEM,SC,High,1,0.0145802361657843,99.98542070388794
13002,BHADRADRIKOTHAGUDEM,ST,High,1,0.10418195743113756,99.89581108093262
13002,BHADRADRIKOTHAGUDEM,Overall,High,1,0.0059786525525851175,99.99401569366455
13003,HANUMAKONDA,General,High,1,0.003490871313260868,99.99650716781616
13003,HANUMAKONDA,OBC,High,1,4.371761530637741,95.62824368476868
13003,HANUMAKONDA,SC,High,1,0.1337320194579661,99.86627101898193
13003,HANUMAKONDA,ST,High,1,44.78877782821655,55.21121621131897
13003,HANUMAKONDA,Overall,High,1,0.16801872989162803,99.83198046684265
13004,HYDERABAD,General,High,1,0.028603369719348848,99.97139573097229
13004,HYDERABAD,OBC,High,0,82.90987014770508,17.0901358127594
13004,HYDERABAD,SC,High,1,2.6126740500330925,97.38732576370239
13004,HYDERABAD,ST,High,1,0.011755253945011646,99.9882459640503
13004,HYDERABAD,Overall,High,1,0.30232639983296394,99.69767332077026
13005,JAGTIAL,General,High,1,1.2640499846838793e-05,99.99998807907104
13005,JAGTIAL,OBC,High,1,0.07369161467067897,99.92631077766418
13005,JAGTIAL,SC,High,1,0.033729494316503406,99.96627569198608
13005,JAGTIAL,ST,High,1,0.009267945279134437,99.99072551727295
13005,JAGTIAL,Overall,High,1,0.01415322331013158,99.98584985733032
13006,JANGAON,General,High,1,0.00013331400623428635,99.9998688697815
13006,JANGAON,OBC,High,1,0.0020287376173655502,99.99797344207764
13006,JANGAON,SC,High,1,0.11813640594482422,99.8818576335907
13006,JANGAON,ST,High,1,0.00021380515136115719,99.99978542327881
13006,JANGAON,Overall,High,1,0.0020327153833932243,99.99796152114868
13007,JAYASHANKAR,General,High,1,1.4618674271105192e-06,100.0
13007,JAYASHANKAR,OBC,High,1,0.00012516517244876013,99.99988079071045
13007,JAYASHANKAR,SC,High,1,0.0008600275577919092,99.99914169311523
13007,JAYASHANKAR,ST,High,1,0.006923550245119259,99.9930739402771
13007,JAYASHANKAR,Overall,High,1,0.0001468441155338951,99.99985694885254
13008,JOGULAMBAGADWAL,General,High,1,2.0142037726600392e-05,99.99997615814209
13008,JOGULAMBAGADWAL,OBC,High,1,0.001735812475089915,99.99825954437256
13008,JOGULAMBAGADWAL,SC,High,1,0.0027033109290641733,99.9972939491272
13008,JOGULAMBAGADWAL,ST,High,1,0.0009366984158987179,99.99905824661255
13008,JOGULAMBAGADWAL,Overall,High,1,0.0007749860742478631,99.99922513961792
13009,KAMAREDDY,General,High,1,0.0001523791866020474,99.99984502792358
13009,KAMAREDDY,OBC,High,1,0.30378843657672405,99.69621300697327
13009,KAMAREDDY,SC,High,1,0.28262201230973005,99.71737861633301
13009,KAMAREDDY,ST,High,1,0.9070964530110359,99.09290671348572
13009,KAMAREDDY,Overall,High,1,0.07258304976858199,99.927419424057
13010,KARIMNAGAR,General,High,1,0.16031090635806322,99.83969330787659
13010,KARIMNAGAR,OBC,High,0,82.90987014770508,17.0901358127594
13010,KARIMNAGAR,SC,High,0,82.38890618085861,17.61109232902527
13010,KARIMNAGAR,ST,High,0,91.2901520729065,8.709847927093506
13010,KARIMNAGAR,Overall,High,1,35.18082797527313,64.81916904449463
13011,KHAMMAM,General,High,1,0.07570887682959437,99.9242901802063
13011,KHAMMAM,OBC,High,1,4.997650161385536,95.00235319137573
13011,KHAMMAM,SC,High,1,0.1386210322380066,99.8613715171814
13011,KHAMMAM,ST,High,1,14.765356481075287,85.23464798927307
13011,KHAMMAM,Overall,High,1,0.34614361356943846,99.65386390686035
13012,KUMURAMBHEEMASIFABAD,General,High,1,0.047737336717545986,99.95226860046387
13012,KUMURAMBHEEMASIFABAD,OBC,High,1,0.6998558063060045,99.30014610290527
13012,KUMURAMBHEEMASIFABAD,SC,High,1,0.30261774081736803,99.69738721847534
13012,KUMURAMBHEEMASIFABAD,ST,High,1,0.003104685674770735,99.99690055847168
13012,KUMURAMBHEEMASIFABAD,Overall,High,1,0.0397494004573673,99.96024966239929
13013,MAHABUBABAD,General,High,1,3.9568644183418655e-05,99.99996423721313
13013,MAHABUBABAD,OBC,High,1,0.002210765887866728,99.99779462814331
13013,MAHABUBABAD,SC,High,1,0.0034972956200363114,99.99650716781616
13013,MAHABUBABAD,ST,High,1,0.015986831567715853,99.98401403427124
13013,MAHABUBABAD,Overall,High,1,0.0025971594368456863,99.9974012374878
13014,MAHABUBNAGAR,General,High,1,0.00010737193179011228,99.9998927116394
13014,MAHABUBNAGAR,OBC,High,1,0.15056072734296322,99.84943866729736
13014,MAHABUBNAGAR,SC,High,1,0.5140813067555428,99.48592185974121
13014,MAHABUBNAGAR,ST,High,1,0.09354896610602736,99.90645051002502
13014,MAHABUBNAGAR,Overall,High,1,0.03235410258639604,99.96764659881592
13015,MANCHERIAL,General,High,1,0.0009559056707075797,99.9990463256836
13015,MANCHERIAL,OBC,High,1,0.030701400828547776,99.96930360794067
13015,MANCHERIAL,SC,High,1,0.1569255255162716,99.84306693077087
13015,MANCHERIAL,ST,High,1,0.007056494359858334,99.9929428100586
13015,MANCHERIAL,Overall,High,1,0.01868529070634395,99.98131394386292
13016,MEDAK,General,Low,1,1.4955537608329905e-05,99.99998807907104
13016,MEDAK,OBC,Low,1,0.00457350215583574,99.99542236328125
13016,MEDAK,SC,Low,1,0.008311196143040434,99.99169111251831
13016,MEDAK,ST,Low,1,0.04458533367142081,99.95540976524353
13016,MEDAK,Overall,Low,1,0.003506084976834245,99.9964952468872
13017,MEDCHAL,General,Low,1,6.565288117599266e-05,99.99992847442627
13017,MEDCHAL,OBC,Low,1,0.0020445533664315008,99.99794960021973
13017,MEDCHAL,SC,Low,1,0.0003384909632586641,99.99966621398926
13017,MEDCHAL,ST,Low,1,0.01727760536596179,99.98272061347961
13017,MEDCHAL,Overall,Low,1,0.00030416690606216434,99.99969005584717
13018,MULUGU,General,Low,1,2.812309958244441e-05,99.99997615814209
13018,MULUGU,OBC,Low,1,0.0009259869329980575,99.9990701675415
13018,MULUGU,SC,Low,1,0.005047615923103876,99.994957447052
13018,MULUGU,ST,Low,1,0.0007542879302491201,99.99924898147583
13018,MULUGU,Overall,Low,1,0.0006804110398661578,99.99932050704956
13019,NAGARKURNOOL,General,Low,1,3.172733045175846e-05,99.99996423721313
13019,NAGARKURNOOL,OBC,Low,1,0.015729850565548986,99.9842643737793
13019,NAGARKURNOOL,SC,Low,1,0.05229650414548814,99.94770884513855
13019,NAGARKURNOOL,ST,Low,1,0.00249409131356515,99.99750852584839
13019,NAGARKURNOOL,Overall,Low,1,0.008235638961195946,99.99176263809204
13020,NALGONDA,General,High,1,0.00023791637886461103,99.9997615814209
13020,NALGONDA,OBC,High,1,0.007599565287819132,99.99239444732666
13020,NALGONDA,SC,High,1,0.03329180181026459,99.96670484542847
13020,NALGONDA,ST,High,1,0.021196981833782047,99.9787986278534
13020,NALGONDA,Overall,High,1,0.005050730760558508,99.99494552612305
13021,NARAYANAPET,General,High,1,7.541776767538977e-05,99.99992847442627
13021,NARAYANAPET,OBC,High,1,0.004164663550909609,99.99583959579468
13021,NARAYANAPET,SC,High,1,0.004775718844030052,99.99521970748901
13021,NARAYANAPET,ST,High,1,0.033775976044125855,99.96622800827026
13021,NARAYANAPET,Overall,High,1,0.0022150983568280935,99.99778270721436
13022,NIRMAL,General,High,1,0.002345158100069966,99.99765157699585
13022,NIRMAL,OBC,High,1,0.19360515289008617,99.80639815330505
13022,NIRMAL,SC,High,1,3.1554821878671646,96.84451818466187
13022,NIRMAL,ST,High,1,0.047919421922415495,99.95207786560059
13022,NIRMAL,Overall,High,1,0.055017462000250816,99.94497895240784
13023,NIZAMABAD,General,High,1,0.00020034995031892322,99.99979734420776
13023,NIZAMABAD,OBC,High,1,0.3223354462534189,99.67766404151917
13023,NIZAMABAD,SC,High,1,0.02068545436486602,99.97931122779846
13023,NIZAMABAD,ST,High,1,0.03356255474500358,99.96644258499146
13023,NIZAMABAD,Overall,High,1,0.01856355811469257,99.98143315315247
13024,PEDDAPALLI,General,High,1,2.3978483909559145e-05,99.99997615814209
13024,PEDDAPALLI,OBC,High,1,0.009198353654937819,99.99079704284668
13024,PEDDAPALLI,SC,High,1,0.04830497782677412,99.95169639587402
13024,PEDDAPALLI,ST,High,1,0.07493485463783145,99.9250590801239
13024,PEDDAPALLI,Overall,High,1,0.005131736543262377,99.99486207962036
13025,RAJANNASIRICILLA,General,High,1,0.00013331400623428635,99.9998688697815
13025,RAJANNASIRICILLA,OBC,High,1,0.02548384654801339,99.97451901435852
13025,RAJANNASIRICILLA,SC,High,1,0.03340068506076932,99.96659755706787
13025,RAJANNASIRICILLA,ST,High,1,0.001923654053825885,99.99808073043823
13025,RAJANNASIRICILLA,Overall,High,1,0.008842889656079933,99.99115467071533
13026,RANGAREDDY,General,Low,1,0.0005409606274042744,99.99946355819702
13026,RANGAREDDY,OBC,Low,1,0.04495416360441595,99.95504021644592
13026,RANGAREDDY,SC,Low,1,0.03972195845562965,99.96028542518616
13026,RANGAREDDY,ST,Low,1,0.07550976006314158,99.92449283599854
13026,RANGAREDDY,Overall,Low,1,0.007468467083526775,99.99252557754517
13027,SANGAREDDY,General,Low,1,4.696365607514963e-06,100.0
13027,SANGAREDDY,OBC,Low,1,0.0008703785169927869,99.99912977218628
13027,SANGAREDDY,SC,Low,1,0.00537008854735177,99.99463558197021
13027,SANGAREDDY,ST,Low,1,0.0005926692210778128,99.99940395355225
13027,SANGAREDDY,Overall,Low,1,0.0003698703494592337,99.99963045120239
13028,SIDDIPET,General,Low,1,0.000513470786245307,99.99948740005493
13028,SIDDIPET,OBC,Low,1,0.04480944771785289,99.95518326759338
13028,SIDDIPET,SC,Low,1,0.09434871608391404,99.90565180778503
13028,SIDDIPET,ST,Low,0,94.74063590168953,5.25936484336853
13028,SIDDIPET,Overall,Low,1,0.03062664472963661,99.9693751335144
13029,SURYAPET,General,Low,1,0.00017512925296614412,99.99982118606567
13029,SURYAPET,OBC,Low,1,0.03621948417276144,99.96378421783447
13029,SURYAPET,SC,Low,1,0.5557090044021606,99.4442880153656
13029,SURYAPET,ST,Low,1,0.01042690928443335,99.9895691871643
13029,SURYAPET,Overall,Low,1,0.014904371346347034,99.98509883880615
13030,VIKARABAD,General,Low,1,2.803392931127746e-05,99.99997615814209
13030,VIKARABAD,OBC,Low,1,0.007985586125869304,99.9920129776001
13030,VIKARABAD,SC,Low,1,0.03353085485287011,99.96646642684937
13030,VIKARABAD,ST,Low,1,0.0021053430828033015,99.99788999557495
13030,VIKARABAD,Overall,Low,1,0.0029691143936361186,99.99703168869019
13031,WANAPARTHY,General,Low,1,6.100160021560441e-05,99.99994039535522
13031,WANAPARTHY,OBC,Low,1,0.403002742677927,99.59700107574463
13031,WANAPARTHY,SC,Low,1,0.8808786049485207,99.11912083625793
13031,WANAPARTHY,ST,Low,1,0.04743166209664196,99.95256662368774
13031,WANAPARTHY,Overall,Low,1,0.05518058314919472,99.94482398033142
13032,WARANGAL,General,High,1,1.708111199150153e-05,99.99998807907104
13032,WARANGAL,OBC,High,1,0.004218014510115609,99.9957799911499
13032,WARANGAL,SC,High,1,0.0075251438829582185,99.99247789382935
13032,WARANGAL,ST,High,1,0.006967574881855398,99.99302625656128
13032,WARANGAL,Overall,High,1,0.0017226871932507493,99.99827146530151
13033,YADADRIBHUVANAGIRI,General,High,1,0.0003001374352606945,99.99970197677612
13033,YADADRIBHUVANAGIRI,OBC,High,1,0.009960020543076098,99.99003410339355
13033,YADADRIBHUVANAGIRI,SC,High,1,0.023867320851422846,99.97612833976746
13033,YADADRIBHUVANAGIRI,ST,High,1,0.0020366136595839635,99.99796152114868
13033,YADADRIBHUVANAGIRI,Overall,High,1,0.004620148683898151,99.99537467956543
13101,DHALAI,General,Middle,1,0.0034511835110606626,99.99654293060303
13101,DHALAI,OBC,Middle,1,0.16492506256327033,99.8350739479065
13101,DHALAI,SC,Middle,1,0.20244554616510868,99.79755282402039
13101,DHALAI,ST,Middle,1,0.0545207061804831,99.94547963142395
13101,DHALAI,Overall,Middle,1,0.02722937206272036,99.97276663780212
13102,GOMATI,General,Middle,1,0.0430148676969111,99.9569833278656
13102,GOMATI,OBC,Middle,1,0.010967705020448193,99.98903274536133
13102,GOMATI,SC,Middle,1,0.019037685706280172,99.98096823692322
13102,GOMATI,ST,Middle,1,0.00010478228205101914,99.9998927116394
13102,GOMATI,Overall,Middle,1,0.0005423046786745545,99.99946355819702
13103,KHOWAI,General,Middle,1,48.528361320495605,51.47163271903992
13103,KHOWAI,OBC,Middle,1,0.002731336462602485,99.99727010726929
13103,KHOWAI,SC,Middle,1,0.33196848817169666,99.66803789138794
13103,KHOWAI,ST,Middle,1,0.14933689963072538,99.85066056251526
13103,KHOWAI,Overall,Middle,1,0.049906643107533455,99.95008707046509
13104,NORTHTRIPURA,General,Middle,1,0.01939925568876788,99.98059868812561
13104,NORTHTRIPURA,OBC,Middle,1,0.04521707887761295,99.95477795600891
13104,NORTHTRIPURA,SC,Middle,1,2.2703098133206367,97.72968292236328
13104,NORTHTRIPURA,ST,Middle,1,0.00013927285635872977,99.99985694885254
13104,NORTHTRIPURA,Overall,Middle,1,0.005828848952660337,99.99417066574097
13105,SEPAHIJALA,General,Middle,1,0.0305783876683563,99.96942281723022
13105,SEPAHIJALA,OBC,Middle,1,0.0020198036509100348,99.99798536300659
13105,SEPAHIJALA,SC,Middle,1,0.0006689092515443917,99.99933242797852
13105,SEPAHIJALA,ST,Middle,1,0.0007194030786195071,99.9992847442627
13105,SEPAHIJALA,Overall,Middle,1,0.0011390461622795556,99.99885559082031
13106,SOUTHTRIPURA,General,Middle,1,2.9747210443019867,97.02528119087219
