DNo,Location,Social Category,Income,dropout,prim_Girls_social_category,prim_Girls_income
13258,MUZAFFARNAGAR,Overall,High,1,0.3186190500855446,99.68138337135315
13259,PILIBHIT,General,High,1,9.417899491381831e-05,99.99990463256836
13259,PILIBHIT,OBC,High,0,80.2348867058754,19.765114784240723
13259,PILIBHIT,SC,High,0,78.93815338611603,21.061843633651733
13259,PILIBHIT,ST,High,0,77.12338268756866,22.876614332199097
13259,PILIBHIT,Overall,High,1,47.55864143371582,52.44135856628418
13260,PRATAPGARH,General,High,1,1.4846203848719597,98.51537942886353
13260,PRATAPGARH,General,High,1,1.4846203848719597,98.51537942886353
13260,PRATAPGARH,OBC,High,1,8.851377665996552,91.14862084388733
13260,PRATAPGARH,OBC,High,1,8.851377665996552,91.14862084388733
13260,PRATAPGARH,SC,High,1,8.228058367967606,91.77194237709045
13260,PRATAPGARH,SC,High,1,8.228058367967606,91.77194237709045
13260,PRATAPGARH,ST,High,0,77.12338268756866,22.876614332199097
13260,PRATAPGARH,ST,High,0,77.12338268756866,22.876614332199097
13260,PRATAPGARH,Overall,High,1,6.748943030834198,93.25106143951416
13260,PRATAPGARH,Overall,High,1,6.748943030834198,93.25106143951416
13261,PRAYAGRAJ,General,High,0,77.79921293258667,22.200793027877808
13261,PRAYAGRAJ,OBC,High,0,80.2348867058754,19.765114784240723
13261,PRAYAGRAJ,SC,High,1,20.01054733991623,79.98945713043213
13261,PRAYAGRAJ,ST,High,0,77.12338268756866,22.876614332199097
13261,PRAYAGRAJ,Overall,High,0,73.42084348201752,26.579153537750244
13262,RAEBARELI,General,High,0,77.79921293258667,22.200793027877808
13262,RAEBARELI,OBC,High,1,47.874611616134644,52.12538242340088
13262,RAEBARELI,SC,High,1,1.8077176064252853,98.19228053092957
13262,RAEBARELI,ST,High,0,77.12338268756866,22.876614332199097
13262,RAEBARELI,Overall,High,1,17.802637815475464,82.19736218452454
13263,RAMPUR,General,High,1,0.004461278149392456,99.9955415725708
13263,RAMPUR,OBC,High,1,37.11327612400055,62.88672685623169
13263,RAMPUR,SC,High,1,0.12405337765812874,99.87595081329346
13263,RAMPUR,ST,High,0,77.12338268756866,22.876614332199097
13263,RAMPUR,Overall,High,1,0.23432704620063305,99.76567029953003
13264,SAHARANPUR,General,Low,0,72.17119932174683,27.828800678253174
13264,SAHARANPUR,OBC,Low,1,0.03682533570099622,99.96317625045776
13264,SAHARANPUR,SC,Low,1,0.11020088568329811,99.8897910118103
13264,SAHARANPUR,ST,Low,0,80.59731274843216,19.402682781219482
13264,SAHARANPUR,Overall,Low,1,0.07556112832389772,99.92444515228271
13265,SAMBHAL(BHIMNAGAR),General,Low,1,3.986731171607971,96.01326584815979
13265,SAMBHAL(BHIMNAGAR),OBC,Low,1,0.05203949986025691,99.9479591846466
13265,SAMBHAL(BHIMNAGAR),SC,Low,0,73.80348443984985,26.196515560150146
13265,SAMBHAL(BHIMNAGAR),ST,Low,0,80.59731274843216,19.402682781219482
13265,SAMBHAL(BHIMNAGAR),Overall,Low,1,0.20550116896629333,99.79450106620789
13266,SANTKABIRNAGAR,General,Low,1,0.016578314534854144,99.98341798782349
13266,SANTKABIRNAGAR,OBC,Low,0,50.06127655506134,49.93871450424194
13266,SANTKABIRNAGAR,SC,Low,1,0.6490046624094248,99.35099482536316
13266,SANTKABIRNAGAR,ST,Low,0,80.59731274843216,19.402682781219482
13266,SANTKABIRNAGAR,Overall,Low,1,1.986817829310894,98.01318049430847
13267,SHAHJAHANPUR,General,High,1,5.651375278830528,94.34862732887268
13267,SHAHJAHANPUR,OBC,High,1,0.6307260133326054,99.36927556991577
13267,SHAHJAHANPUR,SC,High,1,0.46555008739233017,99.53444600105286
13267,SHAHJAHANPUR,ST,High,0,77.12338268756866,22.876614332199097
13267,SHAHJAHANPUR,Overall,High,1,0.9026641026139259,99.09732937812805
13268,SHAMLI(PRABUDHNAGAR),General,High,1,0.056468439288437366,99.94352459907532
13268,SHAMLI(PRABUDHNAGAR),OBC,High,1,0.07127923308871686,99.92871880531311
13268,SHAMLI(PRABUDHNAGAR),SC,High,1,0.24118679575622082,99.75881576538086
13268,SHAMLI(PRABUDHNAGAR),ST,High,0,77.12338268756866,22.876614332199097
13268,SHAMLI(PRABUDHNAGAR),Overall,High,1,0.09821763960644603,99.90178346633911
13269,SHRAWASTI,General,High,1,0.01614050706848502,99.98385906219482
13269,SHRAWASTI,OBC,High,0,80.2348867058754,19.765114784240723
13269,SHRAWASTI,SC,High,0,78.93815338611603,21.061843633651733
13269,SHRAWASTI,ST,High,1,1.478027833456963e-06,100.0
13269,SHRAWASTI,Overall,High,1,9.344162046909332,90.65583944320679
13270,SIDDHARTHNAGAR,General,High,1,0.1199309597723186,99.88006353378296
13270,SIDDHARTHNAGAR,OBC,High,1,37.94279396533966,62.0572030544281
13270,SIDDHARTHNAGAR,SC,High,1,17.84081906080246,82.1591854095459
13270,SIDDHARTHNAGAR,ST,High,1,6.192066224862533e-13,100.0
13270,SIDDHARTHNAGAR,Overall,High,1,3.4666791558265686,96.53332829475403
13271,SITAPUR,General,High,1,0.0016177982615772635,99.99837875366211
13271,SITAPUR,OBC,High,1,2.3813309147953987,97.61866331100464
13271,SITAPUR,SC,High,1,0.06453545647673309,99.93546605110168
13271,SITAPUR,ST,High,0,77.12338268756866,22.876614332199097
13271,SITAPUR,Overall,High,1,0.10911438148468733,99.89088773727417
13272,SONBHADRA,General,High,1,0.3359712893143296,99.66403245925903
13272,SONBHADRA,OBC,High,0,80.2348867058754,19.765114784240723
13272,SONBHADRA,SC,High,0,77.42982357740402,22.57017493247986
13272,SONBHADRA,ST,High,1,22.252926230430603,77.74707674980164
13272,SONBHADRA,Overall,High,0,68.32107603549957,31.67892098426819
13273,SULTANPUR,General,High,0,77.79921293258667,22.200793027877808
13273,SULTANPUR,OBC,High,0,80.2348867058754,19.765114784240723
13273,SULTANPUR,SC,High,1,13.025614619255066,86.9743824005127
13273,SULTANPUR,ST,High,0,69.40127313137054,30.598729848861694
13273,SULTANPUR,Overall,High,0,73.42084348201752,26.57915949821472
13274,UNNAO,General,High,1,0.009170564590021968,99.99083280563354
13274,UNNAO,OBC,High,1,0.2375459996983409,99.76245760917664
13274,UNNAO,SC,High,1,0.23960559628903866,99.76039528846741
13274,UNNAO,ST,High,0,77.12338268756866,22.876614332199097
13274,UNNAO,Overall,High,1,0.15562375774607062,99.84437823295593
13275,VARANASI,General,High,0,77.79921293258667,22.200793027877808
13275,VARANASI,OBC,High,1,1.2161271646618843,98.78387451171875
13275,VARANASI,SC,High,1,0.23960559628903866,99.76039528846741
13275,VARANASI,ST,High,0,77.12338268756866,22.876614332199097
13275,VARANASI,Overall,High,1,7.447950541973114,92.55205392837524
13301,ALMORA,General,High,0,77.79921293258667,22.200793027877808
13301,ALMORA,OBC,High,0,80.2348867058754,19.765114784240723
13301,ALMORA,SC,High,0,78.93815338611603,21.061843633651733
13301,ALMORA,ST,High,1,0.2882783068343997,99.7117280960083
13301,ALMORA,Overall,High,0,73.42084348201752,26.579153537750244
13302,BAGESHWAR,General,High,0,77.79921293258667,22.200793027877808
13302,BAGESHWAR,OBC,High,0,80.2348867058754,19.765114784240723
13302,BAGESHWAR,SC,High,0,78.93815338611603,21.061843633651733
13302,BAGESHWAR,ST,High,0,77.12338268756866,22.876614332199097
13302,BAGESHWAR,Overall,High,0,73.42084348201752,26.579153537750244
13303,CHAMOLI,General,High,0,66.15425646305084,33.8457465171814
13303,CHAMOLI,OBC,High,0,80.2348867058754,19.765114784240723
13303,CHAMOLI,SC,High,0,71.74774706363678,28.25225591659546
13303,CHAMOLI,ST,High,0,77.12338268756866,22.876614332199097
13303,CHAMOLI,Overall,High,0,71.30008339881897,28.69991660118103
13304,CHAMPAWAT,General,High,0,77.79921293258667,22.200793027877808
13304,CHAMPAWAT,OBC,High,0,52.73582339286804,47.26417064666748
13304,CHAMPAWAT,SC,High,0,78.93815338611603,21.061843633651733
13304,CHAMPAWAT,ST,High,0,77.12338268756866,22.876614332199097
13304,CHAMPAWAT,Overall,High,0,73.42084348201752,26.579153537750244
13305,DEHRADUN,General,High,0,77.79921293258667,22.200793027877808
13305,DEHRADUN,OBC,High,1,16.46197736263275,83.53802561759949
13305,DEHRADUN,SC,High,1,5.632374435663223,94.3676233291626
13305,DEHRADUN,ST,High,1,6.829041987657547,93.17095875740051
13305,DEHRADUN,Overall,High,0,73.42084348201752,26.579153537750244
13306,HARDWAR,General,High,1,0.6360821425914764,99.36391711235046
13306,HARDWAR,OBC,High,1,0.4224613308906555,99.57754015922546
13306,HARDWAR,SC,High,1,5.539075657725334,94.46092247962952
13306,HARDWAR,ST,High,1,0.013631681213155389,99.98636245727539
13306,HARDWAR,Overall,High,1,0.6646179594099522,99.33538436889648
13307,NAINITAL,General,High,0,69.24737393856049,30.752623081207275
13307,NAINITAL,OBC,High,0,80.2348867058754,19.765114784240723
13307,NAINITAL,SC,High,0,78.93815338611603,21.061843633651733
13307,NAINITAL,ST,High,0,77.12338268756866,22.876614332199097
13307,NAINITAL,Overall,High,0,73.42084348201752,26.579153537750244
13308,PAURI,General,High,0,54.797664284706116,45.20233869552612
13308,PAURI,OBC,High,0,80.2348867058754,19.765114784240723
13308,PAURI,SC,High,0,78.93815338611603,21.061843633651733
13308,PAURI,ST,High,0,77.12338268756866,22.876614332199097
13308,PAURI,Overall,High,0,73.42084348201752,26.579153537750244
13309,PITHORAGARH,General,High,0,60.40793061256409,39.59206938743591
13309,PITHORAGARH,OBC,High,1,0.018647024990059435,99.98134970664978
13309,PITHORAGARH,SC,High,0,78.93815338611603,21.061843633651733
13309,PITHORAGARH,ST,High,0,77.12338268756866,22.876614332199097
13309,PITHORAGARH,Overall,High,0,59.37804877758026,40.6219482421875
13310,RUDRAPRAYAG,General,High,1,0.28890795074403286,99.71108436584473
13310,RUDRAPRAYAG,OBC,High,0,80.2348867058754,19.765114784240723
13310,RUDRAPRAYAG,SC,High,0,78.93815338611603,21.061843633651733
13310,RUDRAPRAYAG,ST,High,0,77.12338268756866,22.876614332199097
13310,RUDRAPRAYAG,Overall,High,1,1.9710801541805267,98.02891612052917
13311,TEHRIGARHWAL,General,Low,1,1.082627009600401,98.91737699508667
13311,TEHRIGARHWAL,OBC,Low,0,79.87312823534012,20.126873254776
13311,TEHRIGARHWAL,SC,Low,0,74.80747997760773,25.192517042160034
13311,TEHRIGARHWAL,ST,Low,0,80.5973157286644,19.402682781219482
13311,TEHRIGARHWAL,Overall,Low,1,20.246906578540802,79.7531008720398
13312,UDHAMSINGHNAGAR,General,High,1,29.91572618484497,70.0842797756195
13312,UDHAMSINGHNAGAR,OBC,High,0,80.2348867058754,19.765114784240723
13312,UDHAMSINGHNAGAR,SC,High,1,22.37228751182556,77.62771844863892
13312,UDHAMSINGHNAGAR,ST,High,0,77.12338268756866,22.876614332199097
13312,UDHAMSINGHNAGAR,Overall,High,0,67.16214716434479,32.837849855422974
13313,UTTARKASHI,General,Middle,1,0.01383407216053456,99.98615980148315
13313,UTTARKASHI,OBC,Middle,1,21.34711742401123,78.65287661552429
13313,UTTARKASHI,SC,Middle,1,13.958127796649933,86.04187369346619
13313,UTTARKASHI,ST,Middle,1,44.96372938156128,55.03627061843872
13313,UTTARKASHI,Overall,Middle,1,4.594423621892929,95.40557861328125
13401,ALIPURDUAR,General,Middle,1,0.00021348323571146466,99.99978542327881
13401,ALIPURDUAR,OBC,Middle,1,0.19598000217229128,99.804025888443
13401,ALIPURDUAR,SC,Middle,1,0.18433320801705122,99.81566071510315
13401,ALIPURDUAR,ST,Middle,1,0.039584795013070107,99.96041655540466
13401,ALIPURDUAR,Overall,Middle,1,0.02419683150947094,99.97580647468567
13402,BANKURA,General,High,1,0.0292043638182804,99.97078776359558
13402,BANKURA,OBC,High,1,0.09992803679779172,99.90007281303406
13402,BANKURA,SC,High,1,0.19102541264146566,99.80897307395935
13402,BANKURA,ST,High,1,0.15008756890892982,99.84991550445557
13402,BANKURA,Overall,High,1,0.0822664937004447,99.91772770881653
13403,BIRBHUM,General,High,1,0.01344268093816936,99.98655319213867
13403,BIRBHUM,OBC,High,1,0.0006592464160348754,99.99934434890747
13403,BIRBHUM,SC,High,1,0.06242566742002964,99.93757605552673
13403,BIRBHUM,ST,High,1,0.026508013252168894,99.97349381446838
13403,BIRBHUM,Overall,High,1,0.016313957166858017,99.9836802482605
13404,COOCHBEHAR,General,High,1,0.0036340486985864118,99.9963641166687
13404,COOCHBEHAR,OBC,High,0,80.2348867058754,19.765114784240723
13404,COOCHBEHAR,SC,High,1,0.03356324159540236,99.96644258499146
13404,COOCHBEHAR,ST,High,1,0.20918447989970446,99.79082345962524
13404,COOCHBEHAR,Overall,High,1,0.07363994373008609,99.92635846138
13405,DAKSHINDINAJPUR,General,High,1,0.0011795235877798405,99.99881982803345
13405,DAKSHINDINAJPUR,OBC,High,1,0.010892537102336064,99.98910427093506
13405,DAKSHINDINAJPUR,SC,High,1,0.0051558312406996265,99.99483823776245
13405,DAKSHINDINAJPUR,ST,High,1,0.011867882130900398,99.98812675476074
13405,DAKSHINDINAJPUR,Overall,High,1,0.0029920212909928523,99.99700784683228
13406,DARJILING,General,Low,1,4.880126793123385e-12,100.0
13406,DARJILING,OBC,Low,1,2.708619087934494,97.29138016700745
13406,DARJILING,SC,Low,1,2.446876590234126e-08,100.0
13406,DARJILING,ST,Low,1,6.211641444264782e-10,100.0
13406,DARJILING,Overall,Low,1,2.960178768773858e-08,100.0
13407,HOOGHLY,General,Low,1,0.060945970471948385,99.93904829025269
13407,HOOGHLY,OBC,Low,1,0.7180501706898212,99.28194880485535
13407,HOOGHLY,SC,Low,1,0.021478961571119726,99.97852444648743
13407,HOOGHLY,ST,Low,1,0.004365195491118357,99.99563694000244
13407,HOOGHLY,Overall,Low,1,0.04234477528370917,99.95765089988708
13408,HOWRAH,General,Low,1,0.017713116540107876,99.98229146003723
13408,HOWRAH,OBC,Low,1,0.00333694442815613,99.99666213989258
13408,HOWRAH,SC,Low,1,0.2534866565838456,99.74651336669922
13408,HOWRAH,ST,Low,1,3.559675860742573e-05,99.99996423721313
13408,HOWRAH,Overall,Low,1,0.02089912595693022,99.97909665107727
13409,JALPAIGURI,General,High,1,0.0002684999117263942,99.99972581863403
13409,JALPAIGURI,OBC,High,1,0.02314607845619321,99.97685551643372
13409,JALPAIGURI,SC,High,1,0.005988165139569901,99.99401569366455
13409,JALPAIGURI,ST,High,1,0.06256939959712327,99.93743300437927
13409,JALPAIGURI,Overall,High,1,0.004687628825195134,99.99531507492065
13410,JHARGRAM,General,High,1,0.009910509834298864,99.99009370803833
13410,JHARGRAM,OBC,High,1,0.0018899121641879901,99.99810457229614
13410,JHARGRAM,SC,High,1,0.07209624163806438,99.92790818214417
13410,JHARGRAM,ST,High,1,0.023991390480659902,99.9760091304779
13410,JHARGRAM,Overall,High,1,0.014203149476088583,99.98579025268555
13411,KALIMPONG,General,High,1,6.611634018049983e-08,100.0
13411,KALIMPONG,OBC,High,1,0.008394479664275423,99.99160766601562
13411,KALIMPONG,SC,High,0,78.93815338611603,21.061843633651733
